ID;CoordXInicio;CoordYInicio;CoordZInicio;CoordXFin;CoordYFin;CoordZFin
367;791404,5821;5923688,554;691,5189819;791401,866;5923683,266;691,0739746
368;791401,866;5923683,266;691,0739746;791342,8921;5923672,858;689,4650269
369;791401,866;5923683,266;691,0739746;791394,3205;5923675,363;689,8670044
370;791401,866;5923683,266;691,0739746;791396,5058;5923681,673;688,6879883
371;791401,866;5923683,266;691,0739746;791394,7521;5923684,333;690,6660156
372;791401,866;5923683,266;691,0739746;791295,2007;5923585,619;675,8770142
373;791401,866;5923683,266;691,0739746;791346,8365;5923681,611;691,9099731
374;791401,866;5923683,266;691,0739746;791395,958;5923682,248;687,7269897
375;791401,866;5923683,266;691,0739746;791404,5821;5923688,554;691,5189819
376;791394,3205;5923675,363;689,8670044;791401,866;5923683,266;691,0739746
377;791394,3205;5923675,363;689,8670044;791342,8921;5923672,858;689,4650269
378;791394,3205;5923675,363;689,8670044;791396,5058;5923681,673;688,6879883
379;791394,3205;5923675,363;689,8670044;791394,7521;5923684,333;690,6660156
380;791394,3205;5923675,363;689,8670044;791295,2007;5923585,619;675,8770142
381;791394,3205;5923675,363;689,8670044;791346,8365;5923681,611;691,9099731
382;791394,3205;5923675,363;689,8670044;791395,958;5923682,248;687,7269897
383;791394,3205;5923675,363;689,8670044;791404,5821;5923688,554;691,5189819
